Question,answers,label,llm_output
"यह व्यक्ति/वस्तु किस देश से है? विषय: जॉर्जिया ओ'कीफ़े
",संयुक्त राज्य अमेरिका,artists,"जॉर्जिया ओ'कीफ़े (Georgia O'Keeffe) एक अमेरिकी कलाकार है। वह 1887 में मिसौरी राज्य में जन्मी थी और अपनी कला करियर का अधिकांश हिस्सा न्यू यॉर्क और नेवाडा राज्य में गुजारा। उनका कार्य अमेरिकी कला की एक महत्वपूर्ण भाग है और उन्हें ""अमेरिकी रॉकेट"" के नाम से भी जाना जाता है क्योंकि"
"यह व्यक्ति/वस्तु किस देश से है? विषय: जीन-मिशेल बास्कियाट
",संयुक्त राज्य अमेरिका,artists,"जीन-मिशेल बास्कियाट (Jean-Michel Basquiat) एक फ्रांसीसी-अमेरिकी कलाकार था। वह 1960 के दशक में निर्माण के एक महत्वपूर्ण गुरु बन गए। उनका जन्म 22 जुलाई 1960 को न्यूयॉर्क शहर में हुआ था। उन्होंने अपने कला को न्यूयॉर्क के पोलिस डिपार्टमेंट की चार्टर ब्लैकबोर्ड पर शुरू किया था, जो उनक"
"यह व्यक्ति/वस्तु किस देश से है? विषय: जैक्सन पोलक
",संयुक्त राज्य अमेरिका,artists,"जैक्सन पोलक एक अमेरिकी कलाकार थे। वे 1812 से 1885 तक जीवित रहे और अमेरिकी रेनावेंस कला के प्रमुख कलाकारों में से एक थे। उनका जन्म और मृत्यु दक्षिण यूटा, अमेरिका में हुई थी। उनका कार्य अमेरिकी देशभक्ति का प्रतिनिधित्व करता है और वे विशेष रूप से घास के फूलों और घास के क्षेत्र"
"यह व्यक्ति/वस्तु किस देश से है? विषय: एंसल एडम्स
",संयुक्त राज्य अमेरिका,artists,"एंसल एडम्स (Ensign Adams) एक कार्यक्रम के एक चरित्र है जो अमेरिकी टेलीविजन श्रृंखला ""डॉक्टर व्हॉन"" (Doctor Who) में शामिल है। यह चरित्र अमेरिकी अभिनेता डेविड ब्राउन ने अभिनय किया था। डॉक्टर व्हॉन एक अंतर्राष्ट्रीय टेलीविजन श्रृंखला है, लेकिन इसके अमेरिकी चरित्रों को याद करने के लिए व्य"
"यह व्यक्ति/वस्तु किस देश से है? विषय: मार्क रोथको
",संयुक्त राज्य अमेरिका,artists,"मार्क रोथको (Mark Rothko) एक अमेरिकी कलाकार था। वह 1903 में रस्सिया के रोस्टोफ़ शहर में जन्मे और अमेरिका में बड़े बने। उनका उदय और उनकी कला अमेरिका में हुई थी। रोथको कला की एक विशेष शैली, जिसे ""रोथकोव्हिटी"" कहा जाता है, के अनुसार उनकी कार्य में रंग और आकार का उपयोग बहुत महत्वपू"
"यह व्यक्ति/वस्तु किस देश से है? विषय: एडवर्ड हूपर
",संयुक्त राज्य अमेरिका,artists,"एडवर्ड हूपर एक अमेरिकी व्यक्ति है। वह एक उपन्यासकार और लेखक है, जिन्होंने अपने कार्यों के लिए जानकारी दी है। उनका जन्म और विकास अमेरिका में हुआ था। यदि आपकी तरफ़ से और विशिष्ट जानकारी की आवश्यकता है तो कृपया बताएं, ताकि मैं आपको और सटीक जानकारी दे सकूं।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: रो लिचटेंस्टीन
",संयुक्त राज्य अमेरिका,artists,रो लिचटेंस्टीन (Rudolf Lipschitz) जर्मन गणितज्ञ थे। वह जर्मनी के बेलिज़र शहर से होने वाला था। उनका जन्म 14 दिसंबर 1832 में था और 7 अक्टूबर 1903 को मर गए। उन्होंने विश्व गणित के क्षेत्र में महत्वपूर्ण योगदान दिए हैं।
"यह व्यक्ति/वस्तु किस देश से है? विषय: नॉर्मन रॉकवेल
",संयुक्त राज्य अमेरिका,artists,"नॉर्मन रॉकवेल एक अमेरिकी अंकगर्मी और अभिनेता थे। वह 1883 में यार्डनस्टाउन, विश्वास के एक गाँव में जन्मे थे, जो अब व्यापारियों के गाँव के रूप में जाना जाता है, यार्डनस्टाउन, विश्वास, व्यापारियों के राज्य, अमेरिका। उन्होंने अपनी शैक्षिक जीवन का अधिकांश हिस्सा अमे"
"यह व्यक्ति/वस्तु किस देश से है? विषय: फ्रैंक लॉयड राइट
",संयुक्त राज्य अमेरिका,artists,फ्रैंक लॉयड राइट एमरिका से हैं। वह यूनाइटेड स्टेट्स के एक प्रसिद्ध अर्किटेक्ट थे। उनका जन्म 8 मई 1867 को ओहायो राज्य में हुआ था और 5 दिसंबर 1959 को निधन हुआ। उन्होंने अमेरिकी अर्किटेक्चर के विकास में महत्वपूर्ण योगदान दिया है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: राजा रवि वर्मा
",भारत,artists,राजा रवि वर्मा भारत से है। वह भारत के मध्यकालीन काल का एक महत्वपूर्ण राजा था। वह गुजरात के राजवंश का एक राजा था और अपने राज्य को रवि वर्मा राज्य के रूप में जाना जाता है। उनका राज्य आधुनिक गुजरात के अंतर्गत था। रवि वर्मा राज्य का राजधानी शहर राजपूर (अब गुजरात के राजपू
"यह व्यक्ति/वस्तु किस देश से है? विषय: एम.एफ. हुसैन
",भारत,artists,एम.एफ. हुसैन (M.F. Hussein) एक इंडोनेशियाई अभिनेता और निर्देशक हैं। वह इंडोनेशिया से हैं। उनका जन्म 2 जुलाई 1948 को इंडोनेशिया में हुआ था। उन्होंने अपनी देश की फिल्म उद्योग के लिए महत्वपूर्ण योगदान दिया है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: अमृता शेरगिल
",भारत,artists,अमृता शेरगिल का निवास और कार्यक्षेत्र भारत से है। वह भारत की प्रसिद्ध पेंटर थी। अमृता शेरगिल 1903 में पंजाब के चंडीगढ़ में जन्मी थी और उनका कार्यक्षेत्र भारतीय रंगमंच और भारतीय संस्कृति के विवरणों पर था। उन्होंने अपने कार्यों के माध्यम से भारतीय संस्कृति और लोक संस्कृति को
"यह व्यक्ति/वस्तु किस देश से है? विषय: तैयब मेहता
",भारत,artists,"तैयब मेहता एक पाकिस्तानी व्यक्ति है। वह एक लीडर, राजनीतिज्ञ और राजनीतिक दल ""इस्लामिक जनता पार्टी"" (IJP) के सदस्य हैं। उन्होंने पाकिस्तान की राजनीति में महत्वपूर्ण भूमिका निभाई है।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: जामिनी रॉय
",भारत,artists,जामिनी रॉय एक भारतीय अभिनेत्री है। वह भारत से है। उनका जन्म 1 अक्टूबर 1973 में भारत के राजस्थान राज्य के जयपुर शहर में हुआ था। उन्होंने अपनी कैरियर का आरंभ भारत में किया है और अपनी अभिनय कौशल के लिए जानी जाती है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: एस.एच. रजा
",भारत,artists,एस.एच. रजा (S.H. Raja) एक भारतीय लेखक और अनुवादक हैं। वह भारत से हैं। उनका अनुवादक कार्य भारतीय भाषाओं में विभिन्न राजास्थानी कवियों की कविताओं को अनुवादित करने में जाना जाता है। उनका विशेष रूप से राजस्थानी कवियों के अनुवाद लेखित किए गए हैं।
"यह व्यक्ति/वस्तु किस देश से है? विषय: अनीश कपूर
",भारत,artists,अनीश कपूर एक भारतीय अभिनेता है। वह भारत से है। अनीश कपूर ने कई हिंदी फिल्मों में अभिनय किया है और वह भारतीय चित्रकला के क्षेत्र में भी जाना जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: सुबोध गुप्ता
",भारत,artists,"सुबोध गुप्ता एक भारतीय व्यक्ति है। उनके नाम से विशेषतः यह संभवतः संगीतकार, निर्माता या किसी अन्य कलाकार को संदर्भित किया जा सकता है, लेकिन यह विशेष जानकारी के बिना निश्चित रूप से नहीं किया जा सकता है। अगर आप उस व्यक्ति या वस्तु के बारे में और विवरण दे सकते हैं, तो मैं"
"यह व्यक्ति/वस्तु किस देश से है? विषय: बिकाश भट्टाचार्य
",भारत,artists,बिकाश भट्टाचार्य एक भारतीय व्यक्ति है। वह भारत से है। बिकाश भट्टाचार्य एक भारतीय व्यापार और वित्त विशेषज्ञ है और वह विभिन्न व्यापार और वित्त संबंधों में विशेषज्ञता वाले व्यक्ति है। उनका नाम भारतीय व्यापार और वित्त क्षेत्र में जाना जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: नलिनी मालानी
",भारत,artists,"नलिनी मालानी एक भारतीय व्यक्ति है। वह भारतीय राजनीतिज्ञ और भारतीय राष्ट्रीय कांग्रेस का सदस्य है। वह भारत की राष्ट्रीय कला संस्थान नेवाली सोंगर के दिशा-निर्देशक भी थीं। वह वर्तमान में भारत के विदेश मंत्री भी रहती हैं। इसलिए, नलिनी मालानी भारत से हैं।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: ऐ वेईवेई
",चीन,artists,"""ऐ वेईवेई"" (AI Weiwei) एक चीनी कलाकार, डिजाइनर और सांस्कृतिक संदर्भक है। उनका जन्म 3 जून 1957 में चीन के हेंगडौ शहर में हुआ था। वे चीन से हैं। AI Weiwei चीन के सर्वाधिक जाने जाने वाले कलाकारों में से एक हैं और अंतर्राष्ट्रीय स्तर पर भी जाने जाते हैं।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: झांग दाक़ियान
",चीन,artists,"""झांग दाकियां"" नाम से व्यक्ति या वस्तु किसी विशेष देश से नहीं संबंधित दिखता। यह एक नाम या शब्द हो सकता है जो विभिन्न अर्थों में इस्तेमाल किया जाता है। इसका उपयोग विभिन्न स्थानों में अलग-अलग तरीके से किया जा सकता है। अगर आप इस नाम का विशेष अर्थ या संदेश चाहते हैं, तो कृपय"
"यह व्यक्ति/वस्तु किस देश से है? विषय: जू बेइहोंग
",चीन,artists,जू बेइहोंग (Jul Beihai) एक चीनी अभिनेता है। उनका नाम चीनी रचनाकार जू बेइहैंग (Jū Běiháng) के अनुसार लिखा जाता है। उन्हें चीन के प्रसिद्ध अभिनेता और रचनाकार जू बेइहैंग के बेटे माना जाता है। उन्होंने चीनी फिल्म और टेलीविजन अभिनय में अपनी कैरियर की शुरुआत की है। उनका जन्म और
"यह व्यक्ति/वस्तु किस देश से है? विषय: कै गुओ-कियांग
",चीन,artists,कै गुओ-कियांग (Kai Guoqiang) एक चीनी राजनीतिज्ञ है। वह चीन के राष्ट्रीय सुरक्षा और विदेश मंत्रालय के अध्यक्ष थे और वर्तमान में चीन के विदेश मंत्री भी हैं। उनका जन्म चीन के हेन राज्य में हुआ था।
"यह व्यक्ति/वस्तु किस देश से है? विषय: हुआंग योंग पिंग
",चीन,artists,हुआंग योंग पिंग (Huáng Yuánghé) एक चीनी अभिनेता है। उनका नाम चीनी लिपि में 黄young 黼 लिखा जाता है। वह चीन से है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: वू गुआनझोंग
",चीन,artists,"""वू गुआनझोंग"" यह नाम लगभग चीनी उत्पादक के रूप में जाना जाता है। वू गुआनझोंग (Wu Guanzhong) एक चीनी शिल्पकार था। उनका जन्म 1935 में चीन के शांxi राज्य के एक गाँव में हुआ था। इसलिए, यह व्यक्ति चीन से है।

वू गुआनझोंग एक प्रसिद्ध चित्रकार थे जिनका कार्य चीनी संस्कृति के साथ-साथ"
"यह व्यक्ति/वस्तु किस देश से है? विषय: ली चेंग
",चीन,artists,ली चेंग (李承) एक चीनी अभिनेत्री है। वह चीन के हाइबी (河南省) से आई है। उन्हें अधिक जाना जाता है क्योंकि वे एक प्रसिद्ध चीनी टेलीविजन अभिनेत्री और गायिका हैं। उनकी व्यापक जानकारी के लिए उनके जन्म स्थान और उनकी कैरियर के बारे में और अधिक जानकारी देने के लिए विशेष विषय या स्रोत देख
"यह व्यक्ति/वस्तु किस देश से है? विषय: लिन फेंगमियान
",चीन,artists,"लिन फेंगमियान (林峰鳴ian) नाम के व्यक्ति के बारे में विशेष जानकारी मे नहीं है। यह नाम लगभग दुनिया भर से व्यक्तियों के लिए उपयोग किया जा सकता है और इसे किसी विशेष देश से निर्धारित करना कठिन हो सकता है। यदि आप उस व्यक्ति के बारे में और विशिष्ट जानकारी दे सकते हैं, तो मैं उसके बार"
"यह व्यक्ति/वस्तु किस देश से है? विषय: यू मिनजुन
",चीन,artists,"यू मिनजुन (You Minjun) एक जापानी अभिनेता है। वह जापान से है। उनका जन्म 15 अक्टूबर, 1988 को जापान के ऑकिसाकिमा शहर में हुआ था। उन्होंने अभिनय की शुरुआत जापान में की थी और अनेक जापानी फिल्मों और टीवी शो में अपनी कार्यक्षमता दिखाई है।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: फेंग लिजुन
",चीन,artists,फेंग लिजुन (Feng Lizhen) एक चीनी अभिनेता है। वह चीन से है। उनका जन्म 1962 में चीन के हेंगडू शहर में हुआ था। उन्होंने अभिनय की शुरुआत की और बहुत सी चीनी फिल्मों में अभिनय किया है। उन्हें चीन में लोकप्रिय अभिनेता माना जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: वासिली कैंडिंस्की
",रूस,artists,"वासिली कैंडिंस्की (Vasily Kandinsky) रัสिया से है। वह रसायनशास्त्री के रूप में शुरूआती रहे, लेकिन बाद में चित्रकला के क्षेत्र में अपनी शैक्षिक और कलात्मक शैली को विकसित कर लिया। कैंडिंस्की रसायनशास्त्र के अध्ययन के बाद चित्रकला के लिए अपना जीवन व्य-Ta दिया, और वह रसायनशास्त्री और कलाकार"
"यह व्यक्ति/वस्तु किस देश से है? विषय: काज़िमिर मालेविच
",रूस,artists,"काज़िमिर मालेविच (Kazimir Malevich) रัสिया से है। वह रसायनशास्त्री के बेटे के रूप में जन्मे थे और रसायनशास्त्र के अध्ययन के बाद छोड़कर चित्रकला का अध्ययन शुरू कर दिया। उन्होंने रसायनशास्त्र के अध्ययन के दौरान रसायनशास्त्र की एक शाखा, रसायन रेखांकन का अध्ययन किया था, जो उन्हें चित्रक"
"यह व्यक्ति/वस्तु किस देश से है? विषय: मार्क चागाल
",रूस,artists,मार्क चागाल (Mark Cavendish) एक ब्रिटिश राइडर है। उनका जन्म अंग्रेजी देश के एक शहर लाम्बर्टस्टोन में हुआ था। उन्होंने अपनी राइडिंग कैरियर को ब्रिटेन से शुरू किया और अब तक ब्रिटिश राष्ट्रीय टीम के सदस्य रहे हैं। उन्होंने अनेक विश्व खेल और अन्य ट्राइअर्ड और स्पीड ट्राइक्स में जीते हैं
"यह व्यक्ति/वस्तु किस देश से है? विषय: इल्या रेपिन
",रूस,artists,"इल्या रेपिन (Ilya Repin) रัสिया से है। वह 1844 में रस्टोव, रसिया में जन्मे और रसियन चित्रकार के रूप में जाने जाते हैं। उनका कार्य रसियन सांस्कृतिक और राजनीतिक इतिहास को प्रतिबिम्बित करता है।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: इवान शिश्किन
",रूस,artists,"इवान शिश्किन स्लोवेनिया से नहीं है। इवान शिश्किन (Ivan Shishkin) एक रूसी इतिहासकार और राजनीतिक नेता थे, जिन्हें रूस के फाइतरिज़ गुरुलों के एक नेता के रूप में जाना जाता था। वह रूस के अक्सार्स्के राज्य में जन्मे थे और उनका जन्म और मृत्यु रूस में हुई थी। उन्हें 2020 में न"
"यह व्यक्ति/वस्तु किस देश से है? विषय: आंद्रेई रूबलेव
",रूस,artists,आंद्रेई रूबलेव (Andrey Rublev) एक रूसी मध्यकालीन चित्रकार थे। वह रूस के कला की एक महत्वपूर्ण हिस्से में स्थित निन्यावो शहर से थे। उनका जन्म लगभग 1370 में और मृत्यु 1430 के आसपास हुई। रूबलेव की कार्यकलाप और उनके कला का निर्माण रूस के मध्यकालीन कला के अन्तर्गत देखा जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: एल लिस्सित्स्की
",रूस,artists,"एल लिस्सित्स्की (El Lissitzky) रัสिया से है। वह रसायनशास्त्री, अंतर्विज्ञानी, अंतरिक्ष शिक्षक, डिजाइनर, ग्राफिकल इल्लॉस्ट्रेटर, अंतर्निहित विज्ञानी और शिक्षक थे। वह रसायनशास्त्री के रूप में रूस में शिक्षा के लिए एक प्रोफेसर थे, लेकिन उनका वास्तविक रूप से प्रसिद्ध होने के लिए उ"
"यह व्यक्ति/वस्तु किस देश से है? विषय: नतालिया गोंचारोवा
",रूस,artists,"नतालिया गोंचारोवा (Natalia Goncharova) रัสिया से है। वह एक प्रसिद्ध रसोई-कलाकार, नाटककार, डिजाइनर और कलाकार थी, जिन्होंने रसोई कला के क्षेत्र में भी महत्वपूर्ण योगदान दिया। उनका जन्म 18 अक्टूबर 1881 को रसोई शहर में हुआ था, जो वर्तमान में रसोई राज्य का हिस्सा है। उन्होंने रसोई कला के क्ष"
"यह व्यक्ति/वस्तु किस देश से है? विषय: अलेक्जेंडर रोडचेंको
",रूस,artists,"अलेक्जेंडर रोडचेंको (Alexander Rodchenko) रूस से है। वह रूसी अभिनेता, निर्देशक, डिजाइनर और अग्रगण्य कलाकार थे। उन्हें रूसी संस्कृति में विशेष रूप से डिजाइन और ग्राफिक्स क्षेत्र में एक महत्वपूर्ण योगदानकर्ता माना जाता है। उनका जन्म 18 अक्टूबर 1891 को रूस के निन्याबर्ग (अब निनिग्र"
"यह व्यक्ति/वस्तु किस देश से है? विषय: बोरिस कुस्तोडीव
",रूस,artists,"बोरिस कुस्तोडीव बार्बादोस (बार्बादोस के पूरा नाम) एक रूसी शिक्षक, इतिहासकार और साहित्यकार हैं। उनका जन्म 1957 में रूस के बार्बादोस शहर में हुआ था। बार्बादोस शहर रूस के वोल्गोग्राद राज्य में स्थित है। कुस्तोडीव ने अपने कार्य में रूसी इतिहास और साहित्य के विषयों पर काम किया"
"यह व्यक्ति/वस्तु किस देश से है? विषय: अहमद माटर
",सऊदी अरब,artists,अहमद माटर एक पाकिस्तानी अभिनेता और निर्देशक हैं। वे पाकिस्तान से हैं। उनका जन्म 15 अक्टूबर 1950 को पाकिस्तान के पंजाब राज्य के लाहोर शहर में हुआ था। उन्होंने पाकिस्तानी फिल्म और टेलीविजन अभिनय में बड़े प्रभाव का निर्माण किया है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: मनल अलदोवायन
",सऊदी अरब,artists,मनल अलदोवायन (Manal Al-Dowayan) एक सaudia Arabian (सaudी अरब) रियासत की राजनीतिक व्यक्ति है। वह सaudia Arabian राजनीति के क्षेत्र में जानी जाने वाली व्यक्ति है और वह एक रियासत के राजनीतिक नेताओं में से एक है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: अब्दुलनासर घारेम
",सऊदी अरब,artists,"अब्दुलनासर घारेम एक संयुक्त राज्य अमेरिका के लिखकर और दार्शनिक हैं। वे एक मुस्लिम लिखकर और दार्शनिक हैं जो विशेष रूप से अमेरिकी सामाजिक और राजनीतिक संरचनाओं पर काम करते हैं। उनका जन्म 1949 में दक्षिण कोरिया में हुआ था, लेकिन उन्होंने अपनी शिक्षा और जीवन का अधिकांश हिस्स"
"यह व्यक्ति/वस्तु किस देश से है? विषय: सफा अलसेट
",सऊदी अरब,artists,सफा अलसेट (Safa Al-Asaad) एक अरब अभिनेत्री है। वह सऊदी अरब से है। उन्हें अरब टेलीविजन और फिल्म अभिनय में देखा जाता है। उनकी रोमांटिक और गौरवपूर्ण कार्यक्रमों में भाग लेने के कारण वे अरब रियाल्टी में लोकप्रिय हैं।
"यह व्यक्ति/वस्तु किस देश से है? विषय: रशीद अल शाशाई
",सऊदी अरब,artists,"रशीद अल शाशाई एक अरब व्यक्ति है। वह बहुत संभवतः कुवेिट से है, क्योंकि ""अल शाशाई"" एक कुवेिटी वंशावली का एक नाम है। हालांकि, यह विशेष रूप से निश्चित नहीं है बिना उसके बारे में और विस्तारित जानकारी के। अरब देशों में ऐसे वंशावली नाम अधिक जाने जाते हैं। यदि आप उसके बारे म"
"यह व्यक्ति/वस्तु किस देश से है? विषय: नासिर अलसलेम
",सऊदी अरब,artists,"नासिर अल-असलेम एक अरब राजनीतिज्ञ और राजनीतिक नेता है जो सऊदी अरब से है। वह सऊदी अरब के दूसरे राजा फारोज अल-सौद के बेटे हैं। उन्होंने 2022 में अपने भाई अबदूल अल-सौद की मृत्यु के बाद सऊदी अरब के राजा के रूप में चुने गए थे, लेकिन उनकी शाही व्यवस्था के अनुसार वे राजा क"
"यह व्यक्ति/वस्तु किस देश से है? विषय: महा मल्लू
",सऊदी अरब,artists,"महा मल्लू एक प्रसिद्ध भारतीय अभिनेता है। उनका नाम विजय शर्मा है, जो भारत के एक लोकप्रिय अभिनेता और गायक हैं। उन्होंने अपनी भावनात्मक और व्यक्तित्वाधीन निभावन के लिए जानकारी प्राप्त की है। उन्होंने अनेक भारतीय फिल्मों में अभिनय किया है और वे भारतीय चित्रकला के एक महत्वप"
"यह व्यक्ति/वस्तु किस देश से है? विषय: अयमान योसरी दयदबन
",सऊदी अरब,artists,अयमान योसरी दयदबन (Yuvraj Singh Yadav) एक भारतीय क्रिकेटर है। वह भारत से है। उनका जन्म 24 अक्टूबर 1982 को भारत के राजस्थान राज्य के जयपुर शहर में हुआ था। वह भारतीय क्रिकेट टीम के लिए बल्लेबाज और लेफ्ट आर्म फायरिंग बैंकर के रूप में खेलता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: दाना अवर्तानी
",सऊदी अरब,artists,दाना अवर्तानी (Dana Avtar) एक भारतीय अभिनेता है। वह भारत से है। दाना अवर्तानी ने अनेक भारतीय फिल्मों में अभिनय किया है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: मोहम्मद फ़रिया
",सऊदी अरब,artists,"मोहम्मद फ़रिया नाम के व्यक्ति के बारे में विशेष जानकारी मे नहीं है। यह नाम बहुत सारे देशों से या विभिन्न समुदायों में पाया जा सकता है। अगर आप इस व्यक्ति के बारे में और विशिष्ट जानकारी दे सकते हैं, तो मैं उसके बारे में और अच्छी तरह से जानकारी दे सकता हूं। उदाहरण के लिए, यह"
"यह व्यक्ति/वस्तु किस देश से है? विषय: क्लाउड मोनेट
",फ्रांस,artists,"क्लाउड मोनेट (Cloud Monet) नाम का व्यक्ति या वस्तु विशेष तरह से एक विशेष जानकारी की वांछनीयता में है। इस नाम से यह नहीं स्पष्ट होता कि वह किस देश से है। यदि आप इसके बारे में और विशिष्ट जानकारी चाहते हैं, तो कृपया उसके बारे में और विस्तार से बताएं। यह भी संभव है कि यह एक कंपनी, एक व"
"यह व्यक्ति/वस्तु किस देश से है? विषय: पॉल सेज़ेन
",फ्रांस,artists,"पॉल सेज़ेन (Paul Sejne) नाम के व्यक्ति के बारे में विशेष जानकारी मे नहीं है। यह नाम लगभग विश्वसनीय नहीं लग रहा है क्योंकि इसमें कोई गलती होने की संभावना भी रहती है। यदि आप उस व्यक्ति के बारे में और विस्तार से जानकारी दें, तो मैं उसके बारे में और अच्छी तरह से जानकारी दे सकता हू"
"यह व्यक्ति/वस्तु किस देश से है? विषय: हेनरी मैटिस
",फ्रांस,artists,हेनरी मैटिस (Henri Matisse) फ्रांस से है। वह एक प्रसिद्ध फ्रांसीसी छवि-कार था जिनका जन्म 31 दिसंबर 1869 को फ्रांस के लिव्र्यांस डी रोंबांस नामक शहर में हुआ था। उनका कार्य फ्रांसीसी फाइनालिस्टिक या फ्रांसीसी फाइनालिस्टिक अंटिक इंटरनेशनल इंटर्नेशनल कला के दौरान विकसित हुआ था।
"यह व्यक्ति/वस्तु किस देश से है? विषय: एडुअर्ड मानेट
",फ्रांस,artists,एडुअर्ड मानेट (Eduard Manet) एक फ्रांसीसी छवि-कलाकार थे। उनका जन्म 23 फरवरी 1832 में फ्रांस के पेरिस में हुआ था और 30 जुलाई 1883 में उसी शहर में उनका मृत्यु हुआ। उन्होंने फ्रांसीसी इमारती कला के एक महत्वपूर्ण प्रतिनिधि के रूप में अपना स्थान बनाया है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: ऑगस्टे रोडिन
",फ्रांस,artists,ऑगस्टे रोडिन फ्रांसीसी स्कॉलपनिस्ट और स्कॉलपन शैली के कलाकार थे। उनका जन्म 1840 में फ्रांस के पैरिस में हुआ था और उन्होंने फ्रांस से ही अपनी प्रसिद्धि अर्जित की। रोडिन की कार्यकलाप और उनके कला का स्तर फ्रांस के कला की रचनाओं के लिए जाना जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: जॉर्जेस सेरात
",फ्रांस,artists,"जॉर्जेस सेरात (Georges Serat) एक फ्रांसीसी व्यक्ति है। वह एक रसायनशास्त्री और रसायन इंजीनियर थे, जिन्होंने विभिन्न रसायन उत्पादों के निर्माण में उनकी महत्वपूर्ण योगदान दिए हैं। उनका जन्म और कार्यक्षेत्र फ्रांस में हुआ था।"
"यह व्यक्ति/वस्तु किस देश से है? विषय: केमिली पिसारो
",फ्रांस,artists,केमिली पिसारो दक्षिण अफ्रीका से है। वह एक नाइजीरियाई अभिनेत्री है जो दक्षिण अफ्रीका में कार्यरत है। उनका जन्म नाइजीरिया में हुआ था लेकिन उन्होंने दक्षिण अफ्रीका में अपनी कैरियर की शुरुआत की। उन्हें अक्सर दक्षिण अफ्रीकी नाइजीरियाई अभिनेत्री के रूप में जाना जाता है।
"यह व्यक्ति/वस्तु किस देश से है? विषय: जीन-ऑगस्टे-डोमिनिक इंग्रेस
",फ्रांस,artists,"जीन-ऑगस्टे-डोमिनिक इंग्रेस (Jean-Auguste-Dominique Ingres) एक फ्रांसीसी छवि-कार था। उनका जन्म 29 अक्टूबर 1780 में फ्रांस के लोरेंसियन जिले के एक गाँव में हुआ था, और उन्होंने फ्रांस में ही अपनी कला करियर की। इंग्रेस फ्रांसीसी रेनासेंस स्टाइल का प्रतिनिधित्व करने वाला एक महत्वपूर्ण कलाकार था।"
